ret_mean,ret_std,n
3.439990504235935e-05,7.565792382104753e-05,10
3.866757607944305e-05,7.193941246691543e-05,10
3.666507620733173e-05,7.340218309005485e-05,10
3.6268433528430236e-05,7.363209942695377e-05,10
3.5136195077434265e-05,7.416656820135879e-05,10
1.7500526322433707e-05,0.00010189350879846359,10
-2.946083067500993e-06,0.00010987884477779464,10
-7.3395584662239164e-06,0.00011062379201844294,10
-1.8449109399654164e-05,0.0001088360089199216,10
-2.539753181598492e-05,0.00010774237683552914,10
-5.199819520113058e-05,6.098048229919512e-05,10
-5.20078741634955e-05,6.097131898861432e-05,10
-4.471098265492746e-05,6.904340022009286e-05,10
-2.6157563569073618e-05,9.94643931806403e-05,10
-3.4789209979690924e-05,0.00010080901780862915,10
-1.2266378927239252e-05,8.744104478432059e-05,10
9.510090788644731e-07,7.662251524596129e-05,10
1.894090384845226e-05,8.551579044779501e-05,10
6.721298793510578e-06,0.00010366988738492863,10
1.0853886931849744e-05,0.00010235714784840525,10
1.467693090527744e-05,0.00010102543713011503,10
1.4686609867642364e-05,0.00010102386905616016,10
9.401895902783064e-06,0.00010018460046391217,10
1.2807307859907802e-06,8.710716192995925e-05,10
1.123803362155229e-05,8.130728557312233e-05,10
3.873815286425941e-06,8.18659178903647e-05,10
3.86413849419176e-06,8.18664323816061e-05,10
-9.732280876673105e-06,6.752357245978292e-05,10
-5.776173594607137e-06,5.7142353109688234e-05,10
-5.785851696116229e-06,5.714127429473123e-05,10
0.00020560326183228784,0.0006729313657360457,10
2.3475782351067843e-06,0.0009791997185856086,10
0.0002060172319792719,0.0011715728126488632,10
0.00019596228532943184,0.0011730100762256945,10
1.0117071186344085e-05,0.001340653549762296,10
2.2405349605281177e-05,0.0013407589018186573,10
0.00019860103610026548,0.0014488868205509372,10
0.00019860103610026548,0.0014488868205509372,10
4.06376232635286e-05,0.001570339515623348,10
4.0637627088269126e-05,0.0015703395155131112,10
-0.00017596592212645312,0.0013918314536295663,10
2.7444557985867313e-05,0.0012295245821238492,10
-8.796146582445985e-07,0.0011803752497229411,10
-0.0001807374321915023,0.0013101378201286666,10
6.183085832223156e-07,0.0011721844799067768,10
-1.2588823268000483e-05,0.0011718339309260638,10
-0.00019317740407227558,0.0009935877642290429,10
-0.00020223452051283398,0.0009920427871833884,10
-3.0742950330919784e-05,0.0008377398692969628,10
-2.041729344229859e-05,0.0008387952583641928,10
-1.2058065522246864e-05,0.0008388604702033877,10
-7.103944857878019e-06,0.0008390960091155764,10
-0.00018175279102394803,0.0005708032992878335,10
0.00018019637162027812,0.0005790916575497853,10
0.00018348596900737978,0.0005778381306065695,10
9.131504561088466e-06,0.0008520805951102586,10
1.3534075662613442e-05,0.0008518891381678821,10
0.0002016681461405101,0.0010179074201968348,10
0.00020166812669113464,0.0010179074244762447,10
0.00019135214407928203,0.0010195381130854025,10
2.122342537642652e-05,0.0011787068227972531,10
1.6114508196918285e-05,0.001178673709802074,10
1.541787326293509e-05,0.0011786817760706188,10
-0.00016666381416088338,0.0009951466286327057,10
-0.00016665415632823865,0.0009951484252375931,10
1.790707739173225e-05,0.0008161822500990748,10
2.120571537347349e-05,0.0008161684943282705,10
-0.00015623648373539468,0.0005321851422818741,10
-0.00015466945105204743,0.0005327194190163475,10
-0.00014797587660300148,0.0005352930660226826,10
2.3602320182347648e-05,2.5805826735208905e-05,10
0.00016721744827439267,0.0004465270818011614,10
2.380827744672409e-05,0.0006770069218511137,10
2.7986453440798086e-05,0.0006769725901689479,10
2.922437979036019e-05,0.0006769270442181926,10
2.6611477162119536e-05,0.0006768538664797198,10
0.00015831820167846455,0.0007959042569114495,10
0.00015668344674999446,0.0007962449747361206,10
0.00015510675623306991,0.0007965705597118777,10
1.3580180197236836e-05,0.0009287370272787163,10
1.3241093637739177e-05,0.0009287245176278486,10
-0.00010498907517322297,0.0007927587826640193,10
4.426923956213358e-05,0.000640627297737579,10
4.00813961270563e-05,0.000640782228382738,10
3.88434697774942e-05,0.000640853646270783,10
3.5651980415796204e-05,0.0006409714430612599,10
-9.935338208229005e-05,0.00044583933563811524,10
-9.935338208229005e-05,0.00044583933563811524,10
-9.935338208229005e-05,0.00044583933563811524,10
3.4387198566299126e-05,8.025381717471134e-05,10
1.6261743130963068e-07,0.00013241199399741818,10
-2.9622394650408167e-05,9.80466203621798e-05,10
-3.987178497190102e-05,9.304150600955508e-05,10
-4.42432149812988e-05,9.198602572337037e-05,10
-5.744511350134207e-05,9.437342073779175e-05,10
0.00010107597029611615,0.0005295581362111307,10
9.807242930478521e-05,0.0005302798010181784,10
0.00010007163078314951,0.0005299065313794552,10
9.807246927204805e-05,0.000530363530802434,10
9.915523223209543e-05,0.0005301272840580848,10
0.00011913827923220044,0.0005170266468736882,10
0.00012836780386537016,0.0005146089864744394,10
2.6780207155407965e-06,0.0006862553991466541,10
3.87733998713502e-06,0.0006861756015747389,10
1.7059895775162204e-05,0.0006845390637294262,10
-0.0001495174374716357,0.00040692563366305403,10
-0.00014232585678659594,0.0004098964950336865,10
-6.976649522827394e-06,0.000632479674353022,10
-0.00014212785117043714,0.0007658967778298715,10
-0.0001420988497100706,0.0007659027590290644,10
-0.00012948178625973305,0.0007677129218582676,10
-0.00013431125809226785,0.0007666214467027919,10
-3.205722623911278e-06,0.0006478537131574903,10
1.4057594434990773e-05,0.0006493050226815341,10
1.8515478598468692e-05,0.0006493493384441453,10
2.5672455646197355e-05,0.0006485298847988698,10
1.920237084167553e-05,0.000648672948579203,10
-0.0001159316300345603,0.0004435096205671681,10
8.067955787494085e-06,6.694080647085014e-05,10
8.077625188351868e-06,6.693954960798e-05,10
1.2825853237163897e-05,6.999079063990455e-05,10
1.2825853237163897e-05,6.999079063990455e-05,10
1.4131206050160828e-05,7.005713979982578e-05,10
4.9667170065603726e-08,5.409861056469073e-05,10
-4.388874261396225e-06,5.1830144035691316e-05,10
-3.4896018597851962e-06,5.1819402579257e-05,10
1.1982350844319534e-05,6.644116318639767e-05,10
0.00011608546224146643,0.0003393225940302214,10
-5.982428324824429e-06,0.0005755937395241976,10
-6.978596610429655e-06,0.0005755902977695237,10
-2.1108347731901845e-05,0.0005751213948187159,10
-2.832388392265406e-05,0.0005752797546209923,10
-3.065441563885329e-05,0.0005750949706644667,10
-3.070278063594944e-05,0.0005750921265388869,10
-3.374977692635062e-05,0.0005749920905412093,10
-3.894433840428979e-05,0.0005748879450280981,10
-5.703886328360941e-05,0.0005717522579830616,10
-0.0001633563825466533,0.00041865466442633835,10
-2.8137714643705624e-05,2.9762961326279222e-05,10
-2.7170559241174175e-05,3.0575739845407355e-05,10
-2.041974924069656e-05,2.8026318071578945e-05,10
-1.321388732579143e-05,2.182373085769484e-05,10
0.00015232266129729943,0.0005285120896168438,10
1.7113651071931635e-06,0.0007465290811161453,10
1.2148428586256087e-05,0.0007467587261528702,10
0.00015491962370208778,0.0008609004953651075,10
0.00015982424098811565,0.0008597483131198881,10
0.00015703283053477567,0.0008603699744141715,10
4.6800328831198e-07,0.0010198024785504807,10
0.00015012905052286252,0.0011242000432611524,10
6.819930437496069e-07,0.0012397695395738211,10
0.00014596060737681604,0.0013220574348154985,10
-2.3971339257344847e-05,0.0012110531365631038,10
0.00012668832192985757,0.0010941897503141866,10
-2.222088545926759e-05,0.0011985235321411202,10
-2.494661404626175e-05,0.0011950167782568111,10
-0.0001543408292272952,0.0012602858853330416,10
-2.7066328807268113e-05,0.001336437820832986,10
0.00012542120966231308,0.0012236113861616698,10
-2.4239837572237467e-05,0.0011248016918670302,10
0.00012520721990687543,0.0010001263549846019,10
-2.9453393813250182e-05,0.0008849910136012198,10
-2.1395662222167823e-05,0.0008852101354869007,10
-0.00010517188057914683,0.0009218450599454192,10
3.735303032745829e-05,0.0007987614050637369,10
-1.9232293388515842e-05,0.0007107511816925261,10
0.00010570718108837696,0.0005543927698634453,10
-1.854398145999525e-05,0.00038367590324990753,10
-2.44395485408444e-05,0.00038450748046265845,10
-2.44395485408444e-05,0.00038450748046265845,10
-2.442021937315575e-05,0.0003845088504015104,10
-1.8459472314613646e-05,0.00038377311390574563,10
-7.931875637738895e-05,0.0004205756215185031,10
1.2280852563573141e-05,0.0003261962950740081,10
5.4082796026055925e-05,0.00035166963556091795,10
-2.4153788654013298e-05,0.0002412719047712918,10
-5.275522489283091e-05,0.00026017061020938313,10
-1.9920044646570823e-05,0.00028720874239935006,10
-9.947188788839157e-06,0.00028585788740772004,10
-9.947188788839157e-06,0.00028585788740772004,10
-2.0117712828282565e-06,0.0002872686202556972,10
1.4384848815551799e-06,0.0002870447183761217,10
5.7494999764517994e-05,0.00020585552471556447,10
5.034815143108995e-05,0.00020629565807784656,10
6.8638995889824805e-06,0.00015800669828053607,10
6.825238044827487e-06,0.0001580085328237572,10
3.8634644148427547e-05,0.00010600005755194871,10
7.500538629490183e-06,2.6911738653159238e-05,10
3.6539387145428925e-06,3.0599339685357556e-05,10
1.7208995768847046e-06,3.1454443355342437e-05,10
-6.214516331781716e-06,1.5705939378611413e-05,10
-4.1029216251786683e-05,0.00010895670268585799,10
-4.9644540033966236e-05,0.00010976556929861285,10
8.9734520010043e-06,0.0002318561109459422,10
1.583492344642279e-05,0.00023235333637069858,10
9.660037074188387e-06,0.0002336407021322828,10
1.090680791354659e-05,0.0002335427474687627,10
1.515873953984448e-05,0.0002340995362016396,10
1.2820788193257382e-05,0.00023481025856207508,10
-4.715349414241565e-05,0.00030885269860205335,10
-3.978498660441865e-05,0.0003109794476100224,10
4.8053146006754585e-08,0.0002920556285410333,10
9.813485526466436e-06,0.0002900515323206505,10
-4.9481048759059124e-05,0.00020603779214263266,10
-5.5675651275000074e-05,0.00020323078706656081,10
-4.948143126852767e-05,0.00020396447900667688,10
-5.451884689061659e-05,0.00020322735151224875,10
-6.070378066255211e-05,0.0002002111174189712,10
1.2324165025090484e-05,0.0003053359049536478,10
7.432742620150368e-06,0.0003167529883509128,10
-1.4248188063725741e-06,0.00031592584385372013,10
-6.462488196812277e-06,0.0003154092758434489,10
-6.462488196812277e-06,0.0003154092758434489,10
-6.462488196812277e-06,0.0003154092758434489,10
-1.2718573279080214e-05,0.00031588905855271234,10
-1.2728242024018232e-05,0.0003158886241987727,10
8.757808022963332e-06,0.00032031961423097056,10
3.6335619760019532e-06,0.00032088465414503633,10
-7.011341578694319e-05,0.00022000953939764107,10
-3.3146719086718512e-06,6.53873914932959e-05,10
3.038174859082421e-06,6.721908225851857e-05,10
2.738433390925277e-06,6.724081478970355e-05,10
-3.179061072300371e-06,7.005358624798165e-05,10
1.7911548603644078e-06,7.203921084554368e-05,10
1.3133238803586522e-05,6.965393781668406e-05,10
1.3955079103200596e-05,6.953013648379451e-05,10
-2.4935553216920426e-06,4.5141094380793925e-05,10
-2.455008626567334e-06,4.5094982671969606e-05,10
-4.833782111057783e-06,4.941761029480116e-05,10
-7.1642567610608054e-06,4.9712955856885635e-05,10
-1.2047380405322271e-05,4.5849735454007124e-05,10
-1.1177094502401452e-05,4.6122386830405344e-05,10
-1.132280884592607e-05,4.629286187732645e-05,10
-2.1679646923589148e-05,4.2557824470562533e-05,10
-2.1736574001329777e-05,4.245040003547147e-05,10
5.9643482454641014e-05,0.0002710099025542761,10
5.772057165855937e-05,0.00027154780021256225,10
-1.929103691102885e-05,0.0003893940358046666,10
-1.1304593253469442e-05,0.0003885363794098072,10
-8.97411860346642e-06,0.00038852629571435663,10
-9.196554342505436e-06,0.0003885212237658784,10
-9.863810183263767e-06,0.0003884985161801572,10
-9.883754697515013e-06,0.000388501417191898,10
-1.9341219028690125e-06,0.00038831473071045456,10
-6.9438534516463864e-06,0.000387890416471677,10
-8.914575020723126e-05,0.0002580758107613242,10
-8.723251090064776e-05,0.00025872183816292395,10
-5.125531488792134e-06,2.1777963609419984e-05,10
2.5632362237959506e-06,3.05222069560829e-05,10
2.5632362237959506e-06,3.05222069560829e-05,10
6.199489510239076e-06,3.201783949550634e-05,10
1.4786936005983797e-05,4.03214903796028e-05,10
2.1730694413579776e-05,3.067807020622841e-05,10
2.4002502192321807e-05,3.181888008849329e-05,10
2.6497145568726842e-05,3.069443307153624e-05,10
2.4012231270720273e-05,3.391480933163155e-05,10
2.8431043140286773e-05,3.329765011543521e-05,10
2.875010885038387e-05,3.3010021274989146e-05,10
2.349816201160371e-05,3.090183932511381e-05,10
2.6398741740807363e-05,2.979252304387877e-05,10
6.462637266223537e-05,0.00012711640033957587,10
5.614530186678346e-05,0.00012843532546197357,10
6.302579577271983e-05,0.00012744477347624092,10
5.719563217747581e-05,0.00012950768436244164,10
6.47511681078905e-05,0.0001296273843581471,10
6.722641973644361e-05,0.00012795184902369657,10
7.98815552464971e-05,0.00013161529238798095,10
7.906976695616352e-05,0.00013216409915756252,10
7.616088371722451e-05,0.00013412433164008684,10
7.493169838213021e-05,0.0001346597582997814,10
3.3174316979733834e-05,6.230910107239946e-05,10
3.31549915964402e-05,6.232052905475264e-05,10
2.458303886981872e-05,6.144598547898918e-05,10
2.5578384036673008e-05,6.0902592249805134e-05,10
2.6116836950484946e-05,6.165866759823362e-05,10
2.6126499619938405e-05,6.165411058861889e-05,10
8.453634507255004e-06,3.5340331934410646e-05,10
8.94634580222986e-06,3.516847606596447e-05,10
1.0714321331128929e-05,3.410966928470282e-05,10
9.04292693701958e-06,3.419241544606095e-05,10
1.5727798758979895e-05,3.8267990644368266e-05,10
1.5727800278264593e-05,3.826798994631538e-05,10
5.189339357924983e-06,5.601725513465887e-05,10
-5.331129184515948e-06,6.60761385209341e-05,10
-5.407857434092111e-06,6.593280734881822e-05,10
-5.407857434092111e-06,6.593280734881822e-05,10
3.4986836618955406e-07,6.833720604556434e-05,10
-6.006524570922878e-06,7.12571996991387e-05,10
-6.006524570922878e-06,7.12571996991387e-05,10
-9.204244316574072e-06,7.167398410523571e-05,10
-2.3289514076174635e-05,6.91150679966231e-05,10
-2.894168095564087e-05,6.93184742527753e-05,10
-1.7572366301210617e-05,6.289996879931378e-05,10
-7.051897758769688e-06,5.490417591240307e-05,10
-1.7573473220255932e-05,3.8685174858043585e-05,10
-1.7573473220255932e-05,3.8685174858043585e-05,10
-3.1022583004225444e-05,3.523057795077503e-05,10
-2.9961603707640004e-05,3.429219137027867e-05,10
-2.9961603707640004e-05,3.429219137027867e-05,10
-3.0281463403480922e-05,3.432797946137216e-05,10
-2.2774796551994214e-05,3.151531304444698e-05,10
-2.6390429934319838e-05,3.7361296794833356e-05,10
-2.6390429934319838e-05,3.7361296794833356e-05,10
-2.6390429934319838e-05,3.7361296794833356e-05,10
-3.591037349121029e-05,4.1759536096245566e-05,10
-3.508877730379334e-05,4.261658263622365e-05,10
-2.6788804097543915e-05,4.026637030085637e-05,10
-2.4412443845889254e-05,3.9245225089781084e-05,10
-2.921646538220912e-05,3.8863303419749175e-05,10
-2.5679552933344228e-05,3.98574294535327e-05,10
-2.5689221917257754e-05,3.9850544876225234e-05,10
-1.2090834936584471e-05,3.754994707086367e-05,10
-1.0573259430679549e-05,3.839015355760298e-05,10
-1.2100477845922164e-05,3.822622300820999e-05,10
-6.901275159798548e-06,2.7775057588775607e-05,10
-1.1593147076216503e-06,3.597290005535896e-05,10
-7.722440572721644e-06,4.1326595122230444e-05,10
-4.8130473890184435e-06,4.067382033000238e-05,10
-1.7489966849804084e-06,3.813017011554146e-05,10
-8.16766709994532e-06,4.2874215823019744e-05,10
-5.315817697437719e-06,4.4385422608315234e-05,10
-1.6326321056148175e-05,4.466627498607898e-05,10
-1.757320195969747e-05,4.385585280397021e-05,10
-1.5891301333259554e-05,4.427441594677266e-05,10
-1.1570560462492718e-05,4.3412352167072966e-05,10
-1.8134117102086565e-05,3.4486680155655e-05,10
-1.1570991236986571e-05,3.0452333444562495e-05,10
3.868203086487832e-06,6.089355200005546e-05,10
5.617840049643164e-06,6.046441584683415e-05,10
1.2007511327283282e-05,5.545986101733749e-05,10
5.211881270472673e-06,5.7368830045509516e-05,10
1.1901457480012479e-05,5.1640629055339536e-05,10
1.1717761503360347e-05,5.168022187493511e-05,10
1.9170619166486434e-05,5.5297794397353226e-05,10
1.1563657994762e-05,6.29330728665038e-05,10
1.917119786908339e-05,6.5907717321324e-05,10
1.0288355026866203e-05,7.423819045948412e-05,10
-8.959491084126192e-06,5.524819624915516e-05,10
-8.96915721499969e-06,5.524644417823489e-05,10
-2.0617889569118918e-05,6.46484739319858e-05,10
-1.4266749225610997e-05,6.568446388464714e-05,10
-2.006748524233659e-05,6.68358309517067e-05,10
-2.4108881636941692e-05,6.66507330026387e-05,10
-2.922186168213825e-05,5.971125727142708e-05,10
-2.4563822094625375e-05,5.742366398708788e-05,10
-2.922235342078805e-05,4.972574526960594e-05,10
-2.3530147046735282e-05,4.5196060901230306e-05,10
-2.685714630614733e-05,4.7549902622519996e-05,10
-2.685714630614733e-05,4.7549902622519996e-05,10
-1.5198747822076086e-05,3.5994069506684555e-05,10
-1.6590806341509888e-05,3.455519943758156e-05,10
-1.0790070324784296e-05,3.157001885481896e-05,10
-3.4416789189917197e-06,3.266665401704275e-05,10
-1.7065452692988093e-05,4.542858225663968e-05,10
-1.4193893073521923e-05,4.5463563138641284e-05,10
-2.2896702200370102e-05,4.4491514068382444e-05,10
-2.1601544396665506e-05,4.43884917014047e-05,10
-1.4475564342553148e-05,4.111251377357719e-05,10
-1.4475564342553148e-05,4.111251377357719e-05,10
-1.735752048286354e-05,4.099498705903509e-05,10
-1.8972450087806347e-05,4.010778989589239e-05,10
-2.0287751286462984e-05,3.9629289277902904e-05,10
-3.496833822039802e-05,4.423322834232682e-05,10
-2.383912427552648e-05,3.616025199627844e-05,10
-2.3123373928046752e-05,3.6733823574085816e-05,10
-2.704206285470967e-05,4.245732490959861e-05,10
-2.5359399543911643e-05,4.31413764128404e-05,10
-1.93812125215298e-05,5.053886480289335e-05,10
-2.3937133550289146e-05,5.065096654130822e-05,10
-2.037804577055269e-05,5.151287157609669e-05,10
-2.1693733058547604e-05,5.1277703232917716e-05,10
-1.9778679151483125e-05,5.1984841056232955e-05,10
-7.215200649512976e-06,4.101152729523488e-05,10
-7.5247446254644855e-06,4.096267064106823e-05,10
-1.1606820400311691e-05,4.145364587358053e-05,10
-1.934330894959313e-06,2.8712567749127116e-05,10
-1.7215155412975136e-06,2.871885769505846e-05,10
-7.690031570861677e-06,1.9145370859834565e-05,10
-3.1341105421023306e-06,1.3809838493398112e-05,10
-3.8112421815283957e-06,1.3430995853088085e-05,10
-1.8765934547304574e-06,1.2289462137042496e-05,10
-2.4763461631382986e-06,1.200555756575734e-05,10
-3.75323136806438e-06,1.0824933028795448e-05,10
-3.4436873921128707e-06,1.08898957084723e-05,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
1.1608334784374286e-05,3.67087777603205e-05,10
1.7421500977077288e-05,3.918552283975707e-05,10
1.743117290433638e-05,3.9180756659045635e-05,10
1.743117290433638e-05,3.9180756659045635e-05,10
1.743117290433638e-05,3.9180756659045635e-05,10
2.049717354926095e-05,3.8863490264670804e-05,10
2.0506845179046883e-05,3.8857834155236784e-05,10
2.0497173550193538e-05,3.886351700741383e-05,10
1.7431266905987285e-05,4.1761472833167526e-05,10
2.050693947723836e-05,4.146659524050612e-05,10
8.898604692864076e-06,2.4525399653286054e-05,10
3.085438500161075e-06,1.7419080478339732e-05,10
3.0757665729019835e-06,1.7420951099986687e-05,10
3.0757665729019835e-06,1.7420951099986687e-05,10
4.826331396023953e-06,1.794907056620583e-05,10
4.652097157120671e-06,1.7676827816214426e-05,10
4.642425527334737e-06,1.7679623401528812e-05,10
6.8087702703056864e-06,1.8348974880493444e-05,10
1.5309762792270475e-05,1.8749537966542234e-05,10
1.1450784118038903e-05,1.918324220235468e-05,10
1.2379154178732144e-05,1.878808167393507e-05,10
1.2379154178732144e-05,1.878808167393507e-05,10
1.1450792736666936e-05,1.967610409839133e-05,10
1.0445058504260363e-05,2.056346776431673e-05,10
1.44871942981184e-05,2.5488560980058908e-05,10
9.661416178363691e-06,2.6977702447871232e-05,10
9.661416178363691e-06,2.6977702447871232e-05,10
7.504743064246089e-06,2.678154819458325e-05,10
4.390516128649491e-06,2.213677195230063e-05,10
-1.7209028588593966e-06,3.2086424728504934e-05,10
8.321747360096055e-07,3.401698671446495e-05,10
-2.64915171900304e-06,3.584396269393115e-05,10
-3.596903735758605e-06,3.616275633579798e-05,10
2.7664921268377716e-06,4.026557748240318e-05,10
-6.50753494515488e-06,3.6668682658242484e-05,10
-6.449636690242233e-06,3.664661968257252e-05,10
2.3218418270798402e-06,4.730835583356618e-05,10
-8.4022116446536e-06,5.8681054070118665e-05,10
-1.989123384974478e-05,6.289977730415969e-05,10
-5.0945296665272364e-06,6.732583401347194e-05,10
-1.3266500019437633e-05,6.690167409269928e-05,10
-5.094430846730447e-06,6.89374251481503e-05,10
-1.3208647174212107e-05,7.521440072085456e-05,10
-1.856630880440191e-05,7.175731185611275e-05,10
-1.5084982349389264e-05,7.172598642371304e-05,10
-1.8683304148414682e-05,7.282507696153558e-05,10
-2.1989720373694065e-05,6.805178916382378e-05,10
-2.3994213714906287e-05,7.107017446722749e-05,10
-1.5300046038402294e-05,6.707539832112294e-05,10
-3.094076526423128e-05,6.0556923269139826e-05,10
-2.7527233511859262e-05,6.051910862193313e-05,10
-3.287582845039605e-05,5.535272520721774e-05,10
-3.359501630045836e-05,5.63579584520653e-05,10
-3.359501630045836e-05,5.63579584520653e-05,10
-3.359501630045836e-05,5.63579584520653e-05,10
-2.812058104261217e-05,5.6732913834394087e-05,10
-3.358564333465486e-05,5.012056289409789e-05,10
-2.0857096521709195e-05,3.8495045359866806e-05,10
-2.038310093528395e-05,3.8743925960519535e-05,10
-1.264436080218312e-05,3.346129728036299e-05,10
-1.1367369857206988e-05,3.369880113274859e-05,10
-1.070951763636474e-05,3.386646837258786e-05,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
0.0,0.0,10
1.2645744136263737e-05,3.998935417825538e-05,10
1.4464488815479903e-05,3.9763262399453815e-05,10
1.6496028370327486e-05,3.9459956458142284e-05,10
1.6496028370327486e-05,3.9459956458142284e-05,10
7.180157667274756e-06,5.2596980318247534e-05,10
2.7781679679317327e-06,5.504957043669725e-05,10
-2.83340658183695e-06,5.8137742554639185e-05,10
-2.83340658183695e-06,5.8137742554639185e-05,10
2.7688072117837415e-06,6.106651466311936e-05,10
1.0272839071623352e-06,6.14016585656046e-05,10
-1.548857941618964e-05,4.35244031762623e-05,10
-1.731699976784684e-05,4.2319899838957455e-05,10
-1.9348539322694426e-05,4.077196078393555e-05,10
-1.9348539322694426e-05,4.077196078393555e-05,10
-1.2200019453167953e-05,3.163617187141953e-05,10
7.320040684710705e-10,4.0332435584563244e-05,10
3.522478790474182e-06,3.621545218703468e-05,10
1.0004950380793077e-05,4.100049164068905e-05,10
4.402736587172385e-06,3.770946288653917e-05,10
6.1539345953653955e-06,3.6983304225880675e-05,10
1.0024053782453635e-05,3.3641894250166916e-05,10
2.3239698552912637e-05,5.080433786444761e-05,10
2.764110700361755e-05,5.047275862839984e-05,10
3.0968618803473014e-05,4.953616210829139e-05,10
3.0756490957561947e-05,4.9790527064809355e-05,10
-7.550621760110676e-06,0.00011459845212837465,10
-5.460793996747704e-06,0.00011451852118171179,10
-1.1962617306404688e-05,0.00011190044160489997,10
-1.2378679352675893e-05,0.00011185874790606364,10
-1.7593989224040653e-05,0.00011242681678666705,10
-3.109257492061035e-05,0.00011804297060911876,10
-3.080781366978647e-05,0.00011848289753076792,10
-4.870780912323847e-05,0.00011944055968133822,10
-4.6519024622504454e-05,0.00012129599006849156,10
-5.2742558061802394e-05,0.00012159672279138621,10
-1.935015964916742e-05,8.491903307760419e-05,10
-1.5469388926170336e-05,8.676819988205853e-05,10
-2.3230632170734288e-05,8.869962430977242e-05,10
-2.2814570124463084e-05,8.880870579353087e-05,10
-1.760893495666993e-05,8.842907545286664e-05,10
1.7352291405203778e-06,8.072163779408647e-05,10
-4.419922684728572e-06,7.122709300603395e-05,10
9.475414527371218e-06,5.451989171071787e-05,10
3.968795022768479e-06,5.212074194823607e-05,10
1.2571807141503743e-05,4.166663188118144e-05,10
1.2474676661755612e-05,4.162560554279898e-05,10
5.197445534321777e-06,4.285351884425825e-05,10
7.752539317029683e-06,3.782085388667455e-05,10
7.771894036501248e-06,3.781649500246938e-05,10
-8.701680365152954e-09,4.6581559574258315e-05,10
-9.386790549070767e-06,4.278920159382815e-05,10
-2.1997125828943086e-05,3.320284381114342e-05,10
-2.239387603829579e-05,3.288024916879852e-05,10
-2.679780217502703e-05,3.248001993963614e-05,10
-1.7118413532957177e-05,5.0678115922622885e-05,10
-1.8279350599104127e-05,4.965568959353923e-05,10
-1.4882890194667376e-05,4.9625190322594e-05,10
-9.657389013473238e-06,4.797650113615436e-05,10
-9.696100321865408e-06,4.796782482931475e-05,10
-1.963896086665251e-06,4.157490149443124e-05,10
1.0169512234647904e-06,3.995420863966871e-05,10
5.275480766819829e-06,3.562154452315363e-05,10
-4.393293544247001e-06,4.81362259833961e-05,10
-2.9910525140008914e-07,4.6096568739319814e-05,10
-8.981513871797464e-06,3.170804671619729e-05,10
-3.861006912575515e-06,3.943113779078923e-05,10
-3.861006912575515e-06,3.943113779078923e-05,10
-3.861006912575515e-06,3.943113779078923e-05,10
-2.4866367735354446e-06,3.9810859030877674e-05,10
1.9654890748732614e-06,4.246095734269229e-05,10
-1.8863882136899157e-06,4.4892620745577075e-05,10
7.93730773271939e-06,5.291248688526219e-05,10
1.760608204378622e-05,3.8556349871507005e-05,10
2.230948963505286e-05,3.863199512370267e-05,10
2.571566227068667e-05,3.892362644218691e-05,10
1.8969175404504046e-05,3.666452487695004e-05,10
2.2172206962578488e-05,3.621963266828396e-05,10
2.2172206962578488e-05,3.621963266828395e-05,10
2.6419899974527982e-05,3.756200576656432e-05,10
2.2016165607785522e-05,3.7847422521267355e-05,10
2.641970605430366e-05,3.1304661487910966e-05,10
1.6093108391290745e-05,2.512985940225798e-05,10
1.7612260398702784e-05,2.4500192737969535e-05,10
1.319923787489463e-05,2.3149553969485662e-05,10
8.805761198960038e-06,2.0685838346376345e-05,10
8.796085218520932e-06,2.0690437100016755e-05,10
-3.212089394588613e-06,3.535611994988403e-05,10
-2.9217843914408624e-06,3.5397318798601064e-05,10
-8.814795113887275e-06,2.877979476986283e-05,10
-1.2288778318192417e-05,2.9680166622771892e-05,10
-1.2288778318192417e-05,2.9680166622771892e-05,10
-1.0769649388664426e-05,2.990303327671668e-05,10
-1.2288801396076465e-05,2.8803254816462993e-05,10
-1.1485597506677436e-05,2.9288912541242835e-05,10
-3.83101596590496e-06,4.050659921858253e-05,10
8.187426958627952e-10,4.2654566540429345e-05,10
8.815637779102659e-06,2.9523076987795352e-05,10
9.773534253088024e-06,2.946526513121034e-05,10
1.0063838413465476e-05,2.9340529940224424e-05,10
1.3537821617770617e-05,2.5212489494862902e-05,10
3.870473261602392e-05,7.881802559688756e-05,10
3.870473261602392e-05,7.881802559688756e-05,10
4.255475583223589e-05,7.764898878702565e-05,10
4.1761227923275965e-05,7.80814328088972e-05,10
3.095322825685809e-05,8.016898586887377e-05,10
3.028458386409305e-05,8.012950308803647e-05,10
3.027490788272136e-05,8.013355917113177e-05,10
